# timestamp tx ty tz qx qy qz qw
13.287000000000 -0.000088525347 -0.000000587544 -0.000999827862 -0.000000200587 -0.001200290411 0.000000651708 0.999999279651
13.297000000000 -0.000088528377 -0.000000587504 -0.000999827862 -0.000000200587 -0.001200290411 0.000000651661 0.999999279651
13.307000000000 -0.000088531408 -0.000000587463 -0.000999827862 -0.000000200587 -0.001200290411 0.000000651615 0.999999279651
13.317000000000 -0.000088534438 -0.000000587422 -0.000999827862 -0.000000200587 -0.001200290411 0.000000651568 0.999999279651
13.327000000000 -0.000088537469 -0.000000587382 -0.000999827862 -0.000000200587 -0.001200290411 0.000000651521 0.999999279651
13.337000000000 -0.000088540499 -0.000000587341 -0.000999827862 -0.000000200587 -0.001200290411 0.000000651475 0.999999279651
13.347000000000 -0.000088543529 -0.000000587301 -0.000999827862 -0.000000200587 -0.001200290411 0.000000651428 0.999999279651
13.357000000000 -0.000088546560 -0.000000587260 -0.000999827862 -0.000000200587 -0.001200290411 0.000000651382 0.999999279651
13.367000000000 -0.000088549590 -0.000000587220 -0.000999827862 -0.000000200587 -0.001200290411 0.000000651335 0.999999279651
13.377000000000 -0.000088552620 -0.000000587179 -0.000999827863 -0.000000200587 -0.001200290411 0.000000651288 0.999999279651
13.387000000000 -0.000088555651 -0.000000587138 -0.000999827863 -0.000000200587 -0.001200290411 0.000000651242 0.999999279651
13.397000000000 -0.000088558681 -0.000000587098 -0.000999827863 -0.000000200587 -0.001200290411 0.000000651195 0.999999279651
13.407000000000 -0.000088561712 -0.000000587057 -0.000999827863 -0.000000200587 -0.001200290411 0.000000651149 0.999999279651
13.417000000000 -0.000088564742 -0.000000587017 -0.000999827863 -0.000000200587 -0.001200290411 0.000000651102 0.999999279651
13.427000000000 -0.000088567772 -0.000000586976 -0.000999827863 -0.000000200587 -0.001200290411 0.000000651055 0.999999279651
13.437000000000 -0.000088570803 -0.000000586936 -0.000999827863 -0.000000200587 -0.001200290411 0.000000651009 0.999999279651
13.447000000000 -0.000088573833 -0.000000586895 -0.000999827863 -0.000000200588 -0.001200290411 0.000000650962 0.999999279651
13.457000000000 -0.000088576864 -0.000000586854 -0.000999827863 -0.000000200588 -0.001200290411 0.000000650915 0.999999279651
13.467000000000 -0.000088579894 -0.000000586814 -0.000999827863 -0.000000200588 -0.001200290411 0.000000650869 0.999999279651
13.477000000000 -0.000088582924 -0.000000586773 -0.000999827863 -0.000000200588 -0.001200290411 0.000000650822 0.999999279651
13.487000000000 -0.000088585955 -0.000000586733 -0.000999827863 -0.000000200588 -0.001200290411 0.000000650776 0.999999279651
13.497000000000 -0.000088588985 -0.000000586692 -0.000999827863 -0.000000200588 -0.001200290411 0.000000650729 0.999999279651
13.507000000000 -0.000088592016 -0.000000586652 -0.000999827863 -0.000000200588 -0.001200290411 0.000000650682 0.999999279651
13.517000000000 -0.000088595046 -0.000000586611 -0.000999827863 -0.000000200588 -0.001200290411 0.000000650636 0.999999279651
13.527000000000 -0.000088598076 -0.000000586570 -0.000999827863 -0.000000200588 -0.001200290411 0.000000650589 0.999999279651
13.537000000000 -0.000088601107 -0.000000586530 -0.000999827863 -0.000000200588 -0.001200290411 0.000000650543 0.999999279651
13.547000000000 -0.000088604137 -0.000000586489 -0.000999827863 -0.000000200588 -0.001200290411 0.000000650496 0.999999279651
13.557000000000 -0.000088607168 -0.000000586449 -0.000999827863 -0.000000200588 -0.001200290411 0.000000650449 0.999999279651
13.567000000000 -0.000088610198 -0.000000586408 -0.000999827863 -0.000000200588 -0.001200290411 0.000000650403 0.999999279651
13.577000000000 -0.000088613228 -0.000000586368 -0.000999827863 -0.000000200588 -0.001200290411 0.000000650356 0.999999279651
13.587000000000 -0.000088616259 -0.000000586327 -0.000999827863 -0.000000200588 -0.001200290411 0.000000650310 0.999999279651
13.597000000000 -0.000088619289 -0.000000586287 -0.000999827863 -0.000000200588 -0.001200290411 0.000000650263 0.999999279651
13.607000000000 -0.000088622319 -0.000000586246 -0.000999827863 -0.000000200588 -0.001200290411 0.000000650216 0.999999279651
13.617000000000 -0.000088625350 -0.000000586205 -0.000999827863 -0.000000200588 -0.001200290411 0.000000650170 0.999999279651
13.627000000000 -0.000088628380 -0.000000586165 -0.000999827863 -0.000000200589 -0.001200290411 0.000000650123 0.999999279651
13.637000000000 -0.000088631411 -0.000000586124 -0.000999827863 -0.000000200589 -0.001200290411 0.000000650077 0.999999279651
13.647000000000 -0.000088634441 -0.000000586084 -0.000999827863 -0.000000200589 -0.001200290411 0.000000650030 0.999999279651
13.657000000000 -0.000088637471 -0.000000586043 -0.000999827863 -0.000000200589 -0.001200290411 0.000000649983 0.999999279651
