# timestamp tx ty tz qx qy qz qw
80.852000000000 -1.000108998709 -1.000000314957 -0.000999653659 -0.000000213721 -0.001200298878 0.000000336876 0.999999279641
80.862000000000 -1.000109001740 -1.000000314917 -0.000999653659 -0.000000213721 -0.001200298878 0.000000336829 0.999999279641
80.872000000000 -1.000109004770 -1.000000314876 -0.000999653659 -0.000000213721 -0.001200298878 0.000000336783 0.999999279641
80.882000000000 -1.000109007800 -1.000000314835 -0.000999653659 -0.000000213721 -0.001200298878 0.000000336736 0.999999279641
80.892000000000 -1.000109010830 -1.000000314795 -0.000999653659 -0.000000213721 -0.001200298878 0.000000336690 0.999999279641
80.902000000000 -1.000109013861 -1.000000314754 -0.000999653659 -0.000000213721 -0.001200298878 0.000000336643 0.999999279641
80.912000000000 -1.000109016891 -1.000000314714 -0.000999653659 -0.000000213721 -0.001200298878 0.000000336596 0.999999279641
80.922000000000 -1.000109019921 -1.000000314673 -0.000999653659 -0.000000213721 -0.001200298878 0.000000336550 0.999999279641
80.932000000000 -1.000109022951 -1.000000314633 -0.000999653659 -0.000000213721 -0.001200298878 0.000000336503 0.999999279641
80.942000000000 -1.000109025982 -1.000000314592 -0.000999653659 -0.000000213721 -0.001200298878 0.000000336456 0.999999279641
80.952000000000 -1.000109029012 -1.000000314551 -0.000999653659 -0.000000213721 -0.001200298878 0.000000336410 0.999999279641
80.962000000000 -1.000109032042 -1.000000314511 -0.000999653659 -0.000000213721 -0.001200298878 0.000000336363 0.999999279641
80.972000000000 -1.000109035072 -1.000000314470 -0.000999653659 -0.000000213721 -0.001200298878 0.000000336317 0.999999279641
80.982000000000 -1.000109038103 -1.000000314430 -0.000999653659 -0.000000213721 -0.001200298878 0.000000336270 0.999999279641
80.992000000000 -1.000109041133 -1.000000314389 -0.000999653659 -0.000000213721 -0.001200298878 0.000000336223 0.999999279641
81.002000000000 -1.000109044163 -1.000000314349 -0.000999653659 -0.000000213722 -0.001200298878 0.000000336177 0.999999279641
81.012000000000 -1.000109047193 -1.000000314308 -0.000999653659 -0.000000213722 -0.001200298878 0.000000336130 0.999999279641
81.022000000000 -1.000109050224 -1.000000314267 -0.000999653659 -0.000000213722 -0.001200298878 0.000000336084 0.999999279641
81.032000000000 -1.000109053254 -1.000000314227 -0.000999653659 -0.000000213722 -0.001200298878 0.000000336037 0.999999279641
81.042000000000 -1.000109056284 -1.000000314186 -0.000999653659 -0.000000213722 -0.001200298878 0.000000335990 0.999999279641
81.052000000000 -1.000109059314 -1.000000314146 -0.000999653659 -0.000000213722 -0.001200298878 0.000000335944 0.999999279641
81.062000000000 -1.000109062345 -1.000000314105 -0.000999653659 -0.000000213722 -0.001200298878 0.000000335897 0.999999279641
81.072000000000 -1.000109065375 -1.000000314065 -0.000999653659 -0.000000213722 -0.001200298878 0.000000335851 0.999999279641
81.082000000000 -1.000109068405 -1.000000314024 -0.000999653659 -0.000000213722 -0.001200298878 0.000000335804 0.999999279641
81.092000000000 -1.000109071435 -1.000000313983 -0.000999653659 -0.000000213722 -0.001200298878 0.000000335757 0.999999279641
81.102000000000 -1.000109074466 -1.000000313943 -0.000999653659 -0.000000213722 -0.001200298878 0.000000335711 0.999999279641
81.112000000000 -1.000109077496 -1.000000313902 -0.000999653659 -0.000000213722 -0.001200298878 0.000000335664 0.999999279641
81.122000000000 -1.000109080526 -1.000000313862 -0.000999653659 -0.000000213722 -0.001200298878 0.000000335618 0.999999279641
81.132000000000 -1.000109083556 -1.000000313821 -0.000999653659 -0.000000213722 -0.001200298878 0.000000335571 0.999999279641
81.142000000000 -1.000109086587 -1.000000313781 -0.000999653659 -0.000000213722 -0.001200298878 0.000000335524 0.999999279641
81.152000000000 -1.000109089617 -1.000000313740 -0.000999653659 -0.000000213722 -0.001200298878 0.000000335478 0.999999279641
81.162000000000 -1.000109092647 -1.000000313699 -0.000999653659 -0.000000213722 -0.001200298878 0.000000335431 0.999999279641
81.172000000000 -1.000109095677 -1.000000313659 -0.000999653659 -0.000000213723 -0.001200298878 0.000000335385 0.999999279641
81.182000000000 -1.000109098708 -1.000000313618 -0.000999653659 -0.000000213723 -0.001200298878 0.000000335338 0.999999279641
81.192000000000 -1.000109101738 -1.000000313578 -0.000999653659 -0.000000213723 -0.001200298878 0.000000335291 0.999999279641
81.202000000000 -1.000109104768 -1.000000313537 -0.000999653659 -0.000000213723 -0.001200298878 0.000000335245 0.999999279641
81.212000000000 -1.000109107798 -1.000000313497 -0.000999653659 -0.000000213723 -0.001200298878 0.000000335198 0.999999279641
81.222000000000 -1.000109110829 -1.000000313456 -0.000999653659 -0.000000213723 -0.001200298878 0.000000335152 0.999999279641
81.232000000000 -1.000109113859 -1.000000313415 -0.000999653659 -0.000000213723 -0.001200298878 0.000000335105 0.999999279641
81.242000000000 -1.000109116889 -1.000000313375 -0.000999653659 -0.000000213723 -0.001200298878 0.000000335058 0.999999279641
81.252000000000 -1.000109119919 -1.000000313334 -0.000999653659 -0.000000213723 -0.001200298878 0.000000335012 0.999999279641
81.262000000000 -1.000109122950 -1.000000313294 -0.000999653659 -0.000000213723 -0.001200298878 0.000000334965 0.999999279641
81.272000000000 -1.000109125980 -1.000000313253 -0.000999653659 -0.000000213723 -0.001200298878 0.000000334918 0.999999279641
81.282000000000 -1.000109129010 -1.000000313213 -0.000999653659 -0.000000213723 -0.001200298878 0.000000334872 0.999999279641
81.292000000000 -1.000109132040 -1.000000313172 -0.000999653659 -0.000000213723 -0.001200298878 0.000000334825 0.999999279641
81.302000000000 -1.000109135071 -1.000000313132 -0.000999653659 -0.000000213723 -0.001200298878 0.000000334779 0.999999279641
81.312000000000 -1.000109138101 -1.000000313091 -0.000999653659 -0.000000213723 -0.001200298878 0.000000334732 0.999999279641
81.322000000000 -1.000109141131 -1.000000313050 -0.000999653659 -0.000000213723 -0.001200298878 0.000000334685 0.999999279641
81.332000000000 -1.000109144161 -1.000000313010 -0.000999653659 -0.000000213723 -0.001200298878 0.000000334639 0.999999279641
81.342000000000 -1.000109147191 -1.000000312969 -0.000999653659 -0.000000213723 -0.001200298878 0.000000334592 0.999999279641
